,Thermo_republican,gender,age,government,interTrust,elecTrust,religion,relImportance,newReligion
2348,-9,-1,72,1,2,4,11,1,-1
2349,100,-6,71,2,2,3,1,3,-1
2350,70,-1,71,1,3,4,1,2,-1
2351,85,-1,56,1,2,4,1,1,-1
2352,100,-1,-9,2,4,5,11,1,-1
2353,85,-1,-9,1,2,5,11,3,-1
2354,100,-1,62,1,3,3,2,1,-1
2355,15,-1,35,1,2,4,2,4,-1
2356,0,-1,70,1,3,4,11,1,-1
2357,85,-1,29,1,3,3,2,2,-1
2358,100,-1,71,1,3,1,2,3,-1
2359,100,-1,36,1,3,1,9,5,-1
2360,85,-1,66,1,1,3,12,5,4
2361,0,-1,58,1,2,2,5,2,-1
2362,15,-1,71,1,2,4,11,3,-1
2363,0,-1,42,2,4,5,11,1,-1
2364,100,-1,77,2,2,3,1,1,-1
2365,60,-1,43,1,3,3,10,5,-1
2366,60,-1,59,1,2,5,12,3,3
2367,15,-1,32,1,2,2,3,2,-1
2368,70,-1,66,1,2,5,1,3,-1
2369,65,-6,61,1,2,3,1,1,-1
2370,60,-1,80,1,2,4,5,2,-1
2371,0,-1,42,1,2,5,1,5,-1
2372,0,-1,80,1,2,3,1,1,-1
2373,0,-1,43,2,2,3,2,2,-1
2374,0,-1,72,1,3,3,11,2,-1
2375,0,-5,80,-9,2,5,11,4,-1
2376,15,-1,35,1,2,3,4,1,-1
2377,85,-1,52,1,4,3,12,5,4
2378,70,-1,73,1,2,5,11,2,-1
2379,0,-1,55,1,2,5,12,4,2
2380,15,-1,35,2,2,4,11,2,-1
2381,100,-1,59,2,4,4,11,1,-1
2382,0,-7,55,2,2,4,2,1,-1
2383,0,-1,38,1,3,5,7,3,-1
2384,15,-1,51,1,2,3,12,4,3
2385,0,-1,69,2,3,1,11,3,-1
2386,100,-1,33,1,4,3,11,1,-1
2387,100,-1,74,1,3,2,1,1,-1
2388,75,-1,32,1,2,3,1,2,-1
2389,85,-1,79,1,4,2,1,1,-1
2390,0,-1,76,1,4,5,2,4,-1
2391,90,-1,70,1,2,1,1,1,-1
2392,0,-1,62,1,2,5,1,2,-1
2393,0,-1,60,1,2,3,12,4,4
2394,50,-1,35,1,3,2,12,5,4
2395,30,-1,40,1,2,4,11,1,-1
2396,0,-1,80,1,2,4,12,5,4
2397,70,-1,40,1,4,3,11,1,-1
2398,90,-6,25,1,2,5,1,3,-1
2399,80,-1,43,1,2,4,1,2,-1
2400,50,-1,59,1,2,3,5,3,-1
2401,15,-6,57,1,4,3,5,4,-1
2402,-9,-1,80,1,3,3,1,2,-1
2403,50,-1,80,1,2,5,1,3,-1
2404,50,-1,70,1,4,3,2,1,-1
2405,0,-1,38,1,2,5,3,4,-1
2406,100,-1,73,1,3,1,2,3,-1
2407,0,-1,47,1,2,4,2,4,-1
2408,70,-1,37,1,2,2,12,5,4
2409,100,-1,48,2,3,3,2,4,-1
2410,100,-1,33,1,3,3,3,2,-1
2411,85,-1,65,1,3,3,12,4,3
2412,0,-1,60,1,2,4,1,1,-1
2413,0,-1,67,1,2,4,2,2,-1
2414,50,-1,-9,1,3,2,2,2,-1
2415,0,-1,72,1,2,4,2,3,-1
2416,0,-1,22,2,2,4,6,2,-1
2417,0,-1,55,1,3,4,1,5,-1
2418,40,-1,62,1,2,5,1,1,-1
2419,0,-1,38,1,2,5,1,5,-1
2420,100,-1,52,2,2,1,1,1,-1
2421,30,-1,45,1,3,5,1,2,-1
2422,100,-1,40,1,4,2,9,5,-1
2423,100,-1,68,2,2,3,1,1,-1
2424,80,-1,53,1,2,3,1,3,-1
2425,0,-1,63,1,2,5,1,1,-1
2426,85,-1,80,1,2,1,1,1,-1
2427,0,-1,55,1,3,5,12,5,4
2428,85,-1,71,1,2,3,1,1,-1
2429,0,-1,62,2,3,5,11,1,-1
2430,0,-6,64,1,2,5,2,2,-1
2431,0,-1,62,1,2,4,1,2,-1
2432,0,-1,41,1,3,1,1,1,-1
2433,0,-1,24,1,4,5,12,5,4
2434,95,-1,71,1,3,3,1,1,-1
2435,30,-6,39,1,3,3,11,5,-1
2436,50,-6,39,1,5,3,2,2,-1
2437,60,-1,-9,1,2,3,12,4,3
2438,60,-1,56,1,2,5,1,3,-1
2439,100,-1,51,1,2,3,11,1,-1
2440,70,-1,79,1,2,3,12,2,3
2441,-9,-1,35,1,4,4,2,5,-1
2442,85,-1,39,1,3,3,1,2,-1
2443,0,-1,73,1,4,1,1,3,-1
2444,30,-1,49,1,4,3,10,4,-1
2445,0,-1,44,1,3,4,10,5,-1
2446,0,-1,57,1,3,5,8,1,-1
2447,0,-1,22,1,4,3,9,5,-1
2448,0,-1,80,2,2,4,5,3,-1
2449,15,-1,55,1,4,3,11,1,-1
2450,0,-1,69,1,4,5,11,1,-1
2451,70,-1,65,1,2,4,2,1,-1
2452,0,-1,29,1,2,4,2,4,-1
2453,0,-1,39,1,3,3,12,3,3
2454,15,-1,23,1,3,2,2,2,-1
2455,100,-1,47,1,3,5,1,2,-1
2456,15,-1,32,1,2,4,5,2,-1
2457,0,-1,60,2,3,4,11,1,-1
2458,40,-1,22,1,3,3,10,5,-1
2459,0,-1,35,2,4,4,9,5,-1
2460,0,-1,39,1,2,5,12,4,4
2461,0,-1,27,1,4,4,12,5,4
2462,0,-1,28,1,4,1,10,5,-1
2463,0,-1,34,1,2,5,11,1,-1
2464,40,-1,58,1,3,3,11,2,-1
2465,40,-1,40,1,3,1,2,5,-1
2466,15,-1,29,1,2,3,2,3,-1
2467,0,-1,75,1,4,5,2,3,-1
2468,55,-1,40,1,3,2,3,2,-1
2469,10,-1,42,1,3,5,2,4,-1
2470,100,-1,62,1,2,3,2,3,-1
2471,30,-1,44,1,4,2,12,4,4
2472,0,-1,57,1,2,5,2,1,-1
2473,0,-1,59,1,3,4,2,4,-1
2474,85,-1,57,2,2,2,1,1,-1
2475,0,-6,36,1,2,4,11,2,-1
2476,70,-1,60,1,3,3,12,1,3
2477,0,-1,62,1,2,5,1,3,-1
2478,0,-1,24,1,3,3,12,3,3
2479,15,-1,55,1,2,4,1,3,-1
2480,85,-1,77,1,2,3,2,1,-1
2481,0,-1,80,2,2,4,1,2,-1
2482,0,-1,27,1,3,1,12,4,2
2483,0,-1,51,1,2,5,11,1,-1
2484,0,-1,58,2,2,5,1,1,-1
2485,100,-1,-9,2,3,3,1,2,-1
2486,100,-1,66,2,2,2,2,3,-1
2487,100,-1,46,1,4,4,2,2,-1
2488,85,-1,32,1,2,3,1,1,-1
2489,80,-7,49,1,2,1,11,2,-1
2490,0,-1,40,1,2,4,11,3,-1
2491,0,-1,42,1,3,2,12,5,4
2492,15,-1,80,1,2,4,1,3,-1
2493,70,-1,29,2,2,3,2,3,-1
2494,100,-1,53,1,4,3,12,4,3
2495,40,-1,34,1,3,3,12,5,3
2496,30,-1,32,2,4,2,2,2,-1
2497,0,-1,68,1,5,3,2,2,-1
2498,0,-1,37,1,2,3,9,5,-1
2499,100,-1,72,1,2,3,12,3,3
2500,0,-1,62,1,2,2,10,5,-1
2501,-9,-1,40,2,3,3,3,2,-1
2502,100,-1,80,1,3,2,1,2,-1
2503,40,-1,34,1,2,4,2,3,-1
2504,0,-1,80,1,2,4,1,4,-1
2505,0,-1,71,1,2,5,12,4,4
2506,90,-1,61,1,2,4,1,3,-1
2507,85,-1,51,2,2,5,1,3,-1
2508,0,-1,50,1,3,5,12,2,3
2509,0,-1,38,2,2,5,10,5,-1
2510,15,-1,67,1,2,5,2,1,-1
2511,0,-1,63,1,2,4,10,5,-1
2512,60,-1,49,1,2,3,12,4,4
2513,85,-1,67,1,4,5,1,1,-1
2514,0,-1,60,1,3,4,10,5,-1
2515,75,-1,27,2,3,3,3,4,-1
2516,0,-1,26,1,2,4,5,5,-1
2517,0,-1,50,1,3,5,2,4,-1
2518,0,-1,52,1,4,4,2,3,-1
2519,90,-1,72,1,2,4,1,1,-1
2520,0,-1,35,1,3,4,10,5,-1
2521,85,-1,73,1,2,3,12,5,4
2522,60,-6,61,1,3,5,2,1,-1
2523,85,-1,59,2,2,4,10,4,-1
2524,100,-1,59,1,4,4,1,4,-1
2525,85,-1,36,1,2,3,-9,3,-1
2526,85,-1,56,2,3,5,12,5,3
2527,40,-1,31,1,3,2,2,3,-1
2528,0,-1,42,1,4,2,10,3,-1
2529,85,-1,37,1,4,1,2,2,-1
2530,85,-1,67,1,3,4,5,1,-1
2531,50,-1,79,1,2,3,2,2,-1
2532,0,-1,49,1,2,4,12,5,2
2533,90,-1,37,1,2,4,12,5,4
2534,70,-1,70,1,2,5,1,1,-1
2535,50,-1,58,1,4,3,12,1,3
2536,0,-6,25,2,4,4,10,5,-1
2537,85,-1,42,1,2,3,2,2,-1
2538,40,-1,25,1,2,2,1,2,-1
2539,70,-6,80,2,4,4,8,2,-1
2540,70,-1,55,1,4,1,3,2,-1
2541,100,-1,57,1,2,3,2,2,-1
2542,-9,-1,44,1,2,5,5,2,-1
2543,90,-1,56,1,3,4,2,1,-1
2544,0,-1,55,1,3,3,6,2,-1
2545,0,-1,63,1,4,4,12,5,3
2546,30,-1,40,2,2,4,2,3,-1
2547,85,-1,60,2,2,4,11,1,-1
2548,0,-1,55,1,2,5,11,5,-1
2549,60,-1,70,1,5,3,4,4,-1
2550,85,-1,52,1,3,3,1,1,-1
2551,0,-1,35,1,3,5,12,5,2
2552,15,-1,47,1,4,3,12,5,4
2553,70,-1,62,1,2,3,1,2,-1
2554,65,-1,35,1,4,2,12,5,4
2555,70,-1,70,1,3,3,11,4,-1
2556,40,-1,43,1,2,3,12,5,4
2557,50,-1,54,1,2,5,1,2,-1
2558,85,-1,36,1,3,2,11,4,-1
2559,65,-1,39,2,4,4,5,1,-1
2560,70,-1,38,1,3,4,2,3,-1
2561,100,-1,44,1,4,4,2,2,-1
2562,85,-1,41,2,2,4,1,1,-1
2563,70,-1,40,1,2,3,2,3,-1
2564,0,-1,41,1,2,4,12,5,3
2565,100,-1,44,1,3,1,11,3,-1
2566,0,-1,63,1,2,5,-9,2,-1
2567,0,-1,77,1,4,1,11,4,-1
2568,30,-1,26,1,5,3,11,1,-1
2569,0,-1,68,1,2,4,11,3,-1
2570,0,-1,80,1,5,3,12,5,4
2571,0,-1,58,1,3,2,9,5,-1
2572,40,-1,-9,1,2,3,11,1,-1
2573,70,-1,43,1,4,3,1,2,-1
2574,0,-1,37,1,1,5,1,5,-1
2575,85,-1,46,1,4,3,1,1,-1
2576,15,-1,31,1,4,2,1,1,-1
2577,0,-1,74,1,2,5,9,5,-1
2578,0,-1,29,1,4,4,10,5,-1
2579,100,-1,51,1,2,2,12,5,2
2580,70,-1,36,1,4,3,3,3,-1
2581,0,-7,80,-9,4,3,2,2,-1
2582,85,-1,35,1,2,4,12,4,3
2583,-9,-1,61,1,3,4,2,1,-1
2584,15,-1,23,1,3,1,2,3,-1
2585,0,-1,47,1,4,3,11,1,-1
2586,85,-1,62,2,2,4,1,1,-1
2587,100,-1,45,2,2,4,11,1,-1
2588,30,-1,72,1,4,3,3,3,-1
2589,0,-1,69,1,2,5,8,1,-1
2590,100,-1,73,1,4,3,1,1,-1
2591,0,-1,76,2,2,5,7,4,-1
2592,85,-1,55,1,4,1,2,2,-1
2593,30,-6,70,2,3,4,8,3,-1
2594,100,-1,71,1,2,1,1,1,-1
2595,0,-1,72,1,2,4,1,1,-1
2596,0,-1,58,1,4,4,1,4,-1
2597,0,-1,35,1,2,5,9,5,-1
2598,100,-1,70,1,4,3,11,1,-1
2599,0,-1,71,1,2,5,3,3,-1
2600,60,-1,61,1,2,4,2,2,-1
2601,0,-1,-9,1,2,2,7,1,-1
2602,15,-1,67,1,2,4,12,4,2
2603,85,-1,50,1,2,3,2,1,-1
2604,30,-1,32,1,2,3,2,5,-1
2605,2,-1,33,1,2,5,9,5,-1
2606,0,-1,-9,1,2,4,12,2,3
2607,0,-1,51,1,2,3,11,4,-1
2608,35,-1,54,1,3,3,1,2,-1
2609,100,-1,32,1,2,3,2,5,-1
2610,0,-1,58,1,3,5,2,3,-1
2611,60,-1,50,1,3,4,1,1,-1
2612,0,-1,59,1,2,3,9,5,-1
2613,15,-1,43,1,3,2,11,1,-1
2614,0,-1,34,1,4,5,2,3,-1
2615,15,-1,54,1,4,3,12,5,4
2616,0,-1,55,1,2,3,10,4,-1
2617,-9,-1,56,1,4,3,11,1,-1
2618,50,-1,38,1,2,5,4,1,-1
2619,0,-1,80,1,3,4,2,2,-1
2620,70,-1,65,1,3,4,1,1,-1
2621,0,-1,65,1,2,5,1,1,-1
2622,0,-1,62,1,2,5,11,1,-1
2623,100,-1,44,1,3,3,1,3,-1
2624,100,-1,33,1,4,4,11,2,-1
2625,85,-1,45,1,4,3,3,2,-1
2626,60,-1,55,1,2,5,1,4,-1
2627,100,-1,36,1,3,4,11,1,-1
2628,15,-1,31,1,3,3,12,2,3
2629,0,-1,46,1,2,2,12,4,2
2630,60,-1,43,1,3,2,2,1,-1
2631,0,-1,37,1,2,5,10,5,-1
2632,0,-1,38,1,4,4,9,5,-1
2633,85,-1,55,1,4,3,2,1,-1
2634,15,-1,76,1,2,4,11,3,-1
2635,40,-1,71,1,2,5,2,1,-1
2636,0,-1,30,2,1,3,10,3,-1
2637,50,-1,77,1,4,3,1,4,-1
2638,0,-1,71,1,4,3,1,1,-1
2639,50,-1,53,1,4,2,1,3,-1
2640,15,-1,50,1,4,2,11,3,-1
2641,0,-1,48,1,3,3,12,5,3
2642,60,-1,37,2,3,3,12,3,3
2643,60,-1,53,1,4,4,12,4,4
2644,-9,-1,68,1,3,2,2,3,-1
2645,0,-1,45,1,4,3,11,3,-1
2646,0,-1,80,1,2,5,2,1,-1
2647,85,-1,65,1,2,4,1,3,-1
2648,0,-1,30,1,3,4,10,5,-1
2649,0,-1,66,1,2,4,12,5,4
2650,55,-1,38,1,4,3,9,5,-1
2651,0,-5,40,1,3,3,3,3,-1
2652,85,-1,42,2,4,2,11,1,-1
2653,15,-1,24,1,4,2,5,2,-1
2654,70,-1,65,2,2,3,2,1,-1
2655,85,-1,68,1,2,3,11,2,-1
2656,-9,-1,75,1,2,2,2,1,-1
2657,0,-1,54,1,2,1,10,5,-1
2658,0,-1,39,1,2,5,10,5,-1
2659,100,-1,62,1,2,3,1,3,-1
2660,70,-1,43,1,3,3,2,2,-1
2661,5,-1,38,1,3,3,7,4,-1
2662,0,-1,60,1,2,4,5,5,-1
2663,0,-1,58,-9,4,5,5,4,-1
2664,60,-1,80,2,2,5,2,2,-1
2665,100,-7,68,1,4,3,11,3,-1
2666,100,-1,-9,2,3,3,11,1,-1
2667,0,-1,80,1,3,3,2,1,-1
2668,15,-6,35,1,4,5,12,5,4
2669,0,-1,40,1,2,4,10,5,-1
2670,0,-1,64,1,4,5,2,5,-1
2671,30,-6,31,1,2,3,2,4,-1
2672,85,-1,62,1,3,4,1,1,-1
2673,85,-1,63,1,2,1,1,3,-1
2674,0,-1,55,1,2,4,12,5,1
2675,100,-1,45,1,3,5,11,3,-1
2676,85,-1,64,1,2,2,12,3,3
2677,0,-1,36,1,3,1,2,2,-1
2678,85,-1,59,2,3,4,1,1,-1
2679,0,-1,25,1,5,2,12,5,4
2680,70,-1,43,1,2,1,9,3,-1
2681,100,-1,-9,1,3,1,1,1,-1
2682,0,-1,51,1,2,4,2,3,-1
2683,70,-1,52,1,2,4,2,1,-1
2684,85,-1,37,1,4,1,2,3,-1
2685,0,-1,49,1,2,4,1,1,-1
2686,72,-1,45,1,2,4,12,1,3
2687,40,-1,26,1,4,2,11,3,-1
2688,60,-1,39,1,2,1,12,5,4
2689,100,-1,68,2,2,5,11,1,-1
2690,0,-1,72,1,3,4,1,1,-1
2691,80,-6,47,1,4,1,1,5,-1
2692,30,-1,59,2,4,5,1,1,-1
2693,100,-1,63,1,2,3,2,1,-1
2694,0,-1,68,1,2,5,2,3,-1
2695,-9,-6,79,1,2,3,1,1,-1
2696,10,-1,40,1,3,4,12,4,3
2697,65,-5,47,1,4,4,1,1,-1
2698,30,-1,56,1,4,3,12,5,4
2699,70,-1,40,1,4,2,1,1,-1
2700,0,-1,25,1,2,5,1,1,-1
2701,70,-1,54,1,2,2,12,5,2
2702,70,-1,45,1,4,4,3,2,-1
2703,70,-1,33,1,4,1,11,3,-1
2704,85,-1,61,1,2,4,1,1,-1
2705,0,-1,51,1,3,5,11,4,-1
2706,0,-1,63,1,4,3,11,1,-1
2707,70,-1,50,1,2,4,-9,-9,-1
2708,40,-1,22,1,2,3,12,4,4
2709,0,-1,29,1,3,3,10,5,-1
2710,0,-1,76,1,2,5,11,1,-1
2711,60,-1,64,1,4,5,1,1,-1
2712,30,-1,63,1,2,3,12,3,4
2713,60,-1,39,1,5,3,12,3,1
2714,15,-1,42,1,5,3,11,3,-1
2715,0,-1,24,1,4,2,2,1,-1
2716,0,-1,63,1,2,1,2,2,-1
2717,100,-1,75,1,3,3,1,1,-1
2718,100,-1,66,1,2,3,11,1,-1
2719,90,-1,50,1,2,2,11,1,-1
2720,0,-1,63,1,2,5,12,3,3
2721,85,-1,38,1,3,3,12,3,3
2722,0,-1,57,1,3,4,1,2,-1
2723,0,-1,28,1,2,3,11,1,-1
2724,100,-1,35,1,4,2,11,2,-1
2725,50,-1,58,1,3,4,11,3,-1
2726,70,-1,59,1,5,3,12,4,3
2727,40,-1,57,1,2,4,2,2,-1
2728,0,-1,68,1,4,3,1,1,-1
2729,0,-1,22,1,3,3,10,5,-1
2730,0,-5,26,1,3,2,12,4,4
2731,60,-1,69,1,2,5,1,1,-1
2732,15,-1,66,1,2,4,2,2,-1
2733,0,-5,67,1,4,3,1,1,-1
2734,0,-1,47,1,3,4,2,2,-1
2735,85,-1,41,1,2,2,1,2,-1
2736,100,-1,41,1,2,2,1,2,-1
2737,0,-1,36,1,3,3,2,2,-1
2738,0,-1,55,1,2,5,1,4,-1
2739,-9,-1,62,1,2,3,1,1,-1
2740,0,-1,36,1,5,1,12,5,3
2741,30,-1,24,1,4,4,1,1,-1
2742,70,-1,32,1,5,2,2,5,-1
2743,40,-1,43,1,2,5,1,1,-1
2744,85,-1,68,1,3,3,2,3,-1
2745,0,-1,37,1,2,3,12,5,4
2746,0,-1,44,1,3,5,1,3,-1
2747,85,-1,68,1,3,3,1,2,-1
2748,0,-1,74,1,3,5,2,1,-1
2749,30,-1,37,1,4,2,12,5,3
2750,0,-1,26,1,4,3,12,3,4
2751,90,-1,64,1,2,3,2,1,-1
2752,77,-1,26,1,3,3,3,5,-1
2753,50,-1,39,2,5,3,11,4,-1
2754,85,-1,71,2,4,4,2,2,-1
2755,0,-1,72,1,2,4,12,4,3
2756,0,-1,63,1,2,2,2,3,-1
2757,0,-1,30,1,4,5,11,5,-1
2758,0,-1,40,1,2,3,12,5,2
2759,0,-1,38,1,3,3,10,5,-1
2760,85,-1,61,1,2,1,1,3,-1
2761,0,-1,28,1,3,2,12,5,4
2762,100,-1,76,2,3,3,1,3,-1
2763,70,-1,80,1,3,1,1,1,-1
2764,100,-1,63,1,3,1,11,1,-1
2765,85,-1,57,1,3,1,1,1,-1
2766,100,-1,42,1,5,1,1,1,-1
2767,0,-1,47,1,3,5,9,5,-1
2768,-9,-1,50,1,2,4,1,3,-1
2769,40,-1,68,1,2,2,2,4,-1
2770,0,-1,65,1,3,5,12,4,4
2771,30,-1,-9,1,2,4,1,1,-1
2772,100,-1,29,1,2,1,11,1,-1
2773,99,-1,31,1,2,3,3,2,-1
2774,0,-1,45,2,3,4,11,4,-1
2775,100,-1,58,1,2,4,1,2,-1
2776,0,-1,66,1,3,5,1,2,-1
2777,50,-1,37,1,3,3,12,2,4
2778,1,-1,28,1,2,1,11,2,-1
2779,85,-1,76,2,3,5,5,3,-1
2780,2,-1,31,1,4,5,12,5,1
2781,100,-1,64,2,3,3,2,3,-1
2782,100,-1,71,1,4,1,12,3,4
2783,15,-1,30,1,2,4,9,5,-1
2784,30,-6,65,1,5,2,2,2,-1
2785,0,-1,70,1,2,3,12,5,3
2786,100,-1,73,1,4,3,2,1,-1
2787,0,-1,37,1,2,2,1,4,-1
2788,0,-1,62,1,4,5,2,1,-1
2789,85,-6,37,1,4,1,3,4,-1
2790,-9,-1,76,2,2,3,2,1,-1
2791,40,-1,72,1,4,4,2,3,-1
2792,40,-1,50,1,3,1,11,2,-1
2793,40,-1,57,1,3,3,2,5,-1
2794,50,-1,25,1,3,4,12,4,3
2795,0,-1,69,1,2,4,9,5,-1
2796,0,-1,40,1,2,3,1,1,-1
2797,0,-1,30,1,3,4,11,3,-1
2798,40,-1,38,1,2,4,12,4,4
2799,85,-1,51,1,2,4,1,3,-1
2800,70,-1,68,1,4,3,2,3,-1
2801,0,-1,57,1,3,5,1,1,-1
2802,85,-1,55,1,2,2,12,4,4
2803,0,-1,55,1,3,4,9,5,-1
2804,85,-1,68,1,3,4,1,1,-1
2805,85,-6,26,1,3,3,12,4,3
2806,50,-1,59,1,5,2,2,1,-1
2807,0,-1,57,1,3,3,2,2,-1
2808,100,-1,52,1,4,5,11,1,-1
2809,85,-1,69,1,5,3,12,1,3
2810,100,-1,52,1,2,2,2,3,-1
2811,60,-1,66,2,3,3,2,3,-1
2812,0,-1,55,1,4,5,9,5,-1
2813,0,-1,39,1,3,3,10,5,-1
2814,0,-6,34,1,4,4,12,5,2
2815,100,-6,77,2,2,5,2,1,-1
2816,15,-1,41,1,3,5,10,5,-1
2817,100,-1,61,2,2,5,11,1,-1
2818,85,-1,59,1,4,1,2,4,-1
2819,30,-1,25,1,3,2,1,2,-1
2820,15,-1,37,1,2,4,2,5,-1
2821,0,-1,68,1,3,1,11,5,-1
2822,0,-1,29,1,2,3,11,1,-1
2823,40,-1,60,1,3,3,12,4,3
2824,100,-1,58,2,4,2,11,1,-1
2825,85,-1,74,1,2,3,11,2,-1
2826,70,-1,28,2,3,3,3,2,-1
2827,100,-1,63,1,4,4,1,1,-1
2828,95,-1,55,1,2,3,11,5,-1
2829,0,-1,24,1,4,3,2,3,-1
2830,0,-1,24,1,2,5,2,4,-1
2831,60,-1,58,1,2,5,2,2,-1
2832,0,-1,70,1,2,4,9,5,-1
2833,15,-1,65,1,3,5,1,1,-1
2834,0,-6,40,1,2,4,5,1,-1
2835,0,-1,66,1,2,5,1,2,-1
2836,0,-1,60,1,2,4,2,2,-1
2837,60,-1,-9,1,4,3,1,2,-1
2838,0,-6,28,1,2,4,9,5,-1
2839,40,-1,33,2,5,1,12,3,4
2840,15,-6,67,1,3,4,11,4,-1
2841,100,-1,36,2,2,5,11,1,-1
2842,70,-1,80,1,2,4,1,3,-1
2843,0,-1,21,1,4,2,11,2,-1
2844,10,-1,29,1,2,2,11,5,-1
2845,60,-1,80,1,3,4,1,5,-1
2846,0,-1,26,1,2,3,-9,4,-1
2847,-9,-1,25,1,3,2,12,2,3
2848,60,-1,52,1,2,3,12,5,4
2849,0,-1,61,1,2,5,5,3,-1
2850,15,-1,29,1,3,5,2,5,-1
2851,0,-1,56,1,2,4,9,5,-1
2852,100,-1,38,1,2,3,11,2,-1
2853,0,-1,-9,1,2,5,10,5,-1
2854,85,-1,63,1,4,1,1,2,-1
2855,95,-1,54,1,3,3,12,3,4
2856,85,-1,80,1,2,5,1,1,-1
2857,85,-1,47,1,4,1,12,4,3
2858,0,-1,24,1,2,3,11,2,-1
2859,40,-1,50,2,4,3,11,4,-1
2860,30,-6,25,1,3,3,12,3,4
2861,0,-1,24,1,4,2,10,5,-1
2862,0,-1,57,1,4,4,11,1,-1
2863,85,-1,62,1,3,4,1,1,-1
2864,50,-1,34,1,5,1,12,5,4
2865,50,-1,41,1,4,3,2,1,-1
2866,100,-1,42,1,2,4,3,1,-1
2867,15,-1,37,1,4,5,12,5,4
2868,85,-6,34,1,3,3,11,1,-1
2869,100,-1,73,2,3,4,1,1,-1
2870,0,-1,22,1,2,3,9,5,-1
2871,15,-1,80,1,3,3,11,1,-1
2872,0,-1,73,1,2,4,9,5,-1
2873,0,-1,78,1,2,4,10,5,-1
2874,0,-1,27,1,2,4,12,5,4
2875,0,-1,-9,1,2,5,2,3,-1
2876,60,-1,80,2,2,3,2,1,-1
2877,85,-6,49,1,2,2,11,2,-1
2878,100,-5,68,1,4,1,2,2,-1
2879,0,-1,60,1,2,4,11,1,-1
2880,60,-1,65,1,5,5,12,1,4
2881,40,-1,21,1,4,3,2,5,-1
2882,0,-1,21,1,3,4,12,2,3
2883,8,-1,73,1,2,5,1,1,-1
2884,0,-1,66,1,2,5,12,5,4
2885,0,-1,35,1,4,4,9,5,-1
2886,85,-1,34,1,3,2,12,3,4
2887,0,-1,60,1,2,5,11,1,-1
2888,-9,-1,43,-9,4,-9,12,4,4
2889,85,-1,80,1,4,3,1,3,-1
2890,0,-1,28,1,2,2,10,5,-1
2891,0,-1,26,1,2,5,2,3,-1
2892,100,-1,23,1,3,3,2,5,-1
2893,70,-1,69,1,2,5,1,2,-1
2894,0,-1,63,1,2,1,12,5,4
2895,70,-1,48,1,2,3,12,1,3
2896,0,-1,55,1,2,5,9,5,-1
2897,0,-1,26,1,3,2,9,5,-1
2898,0,-6,44,1,3,5,2,1,-1
2899,0,-1,31,1,3,3,10,5,-1
2900,85,-6,62,2,4,5,1,1,-1
2901,0,-1,30,1,4,2,12,5,4
2902,100,-6,60,1,3,3,2,1,-1
2903,15,-1,34,2,3,4,12,4,3
2904,0,-1,52,1,2,5,1,5,-1
2905,85,-1,-9,1,2,4,10,4,-1
2906,0,-6,41,1,3,1,12,4,4
2907,15,-6,40,1,2,4,9,5,-1
2908,100,-1,73,1,2,5,1,2,-1
2909,0,-1,-9,1,2,5,12,5,1
2910,15,-1,80,1,2,5,1,1,-1
2911,0,-6,68,1,2,5,9,5,-1
2912,0,-1,36,1,2,1,11,1,-1
2913,15,-1,59,1,2,5,2,3,-1
2914,70,-6,39,2,2,4,2,1,-1
2915,0,-1,60,1,2,5,7,1,-1
2916,50,-1,24,2,5,2,12,3,3
2917,30,-1,-9,1,2,2,12,3,4
2918,-9,-1,80,1,2,5,2,2,-1
2919,0,-1,33,1,2,2,9,5,-1
2920,100,-1,62,2,3,3,2,1,-1
2921,50,-1,43,1,2,1,1,1,-1
2922,50,-1,-9,1,4,3,12,2,-9
2923,-9,-1,80,1,2,5,11,2,-1
2924,100,-1,46,2,3,3,12,5,4
2925,75,-1,-9,1,2,4,1,1,-1
2926,100,-6,68,-9,2,-9,-9,-9,-1
2927,98,-1,58,1,3,1,9,3,-1
2928,0,-1,67,1,2,3,8,1,-1
2929,0,-1,61,1,3,4,10,5,-1
2930,40,-1,34,1,3,4,12,2,3
2931,0,-1,80,1,2,5,11,1,-1
2932,100,-6,45,1,2,5,12,3,3
2933,100,-1,30,1,4,2,12,5,4
2934,70,-1,80,1,2,4,1,1,-1
2935,70,-1,60,1,2,2,1,2,-1
2936,100,-1,76,1,4,3,1,1,-1
2937,90,-1,47,2,3,4,12,4,4
2938,60,-1,50,1,3,2,1,1,-1
2939,100,-6,57,1,3,3,1,1,-1
2940,15,-1,35,1,2,3,10,5,-1
2941,0,-1,41,1,2,2,11,1,-1
2942,0,-1,26,1,2,3,1,4,-1
2943,0,-1,-9,1,3,4,10,4,-1
2944,70,-1,44,2,3,3,12,5,4
2945,85,-1,80,2,2,4,1,2,-1
2946,100,-1,77,1,2,3,1,5,-1
2947,0,-1,65,1,2,5,5,4,-1
2948,15,-1,79,1,2,5,5,1,-1
2949,0,-1,70,1,4,2,12,1,4
2950,15,-6,27,1,2,3,11,4,-1
2951,0,-1,29,1,4,4,9,5,-1
2952,60,-1,73,2,4,4,1,2,-1
2953,0,-1,20,1,3,3,2,3,-1
2954,0,-1,44,1,2,4,1,2,-1
2955,100,-1,72,1,3,2,12,5,3
2956,0,-1,46,1,3,3,12,5,4
